,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
3131,7053,Vaishnavi Gents P G,12.916234,77.5981355,PG,"J.P. Nagar, Bengaluru",1.0623868523889637,1.8752230458399315,,9,526
3132,7054,Karnataka PG,12.9031728,77.58419659999998,PG,"J.P. Nagar, Bengaluru",2.9442976506557343,3.8126999123973526,,19,1150
3133,7058,"PG Accomdation for Ladies, Ladies PG , Girls Pg, Ladies Paying Guest",12.9121256,77.58749540000001,PG,"J.P. Nagar, Bengaluru",2.2578522048776968,3.103692940364018,,15,912
3134,7059,Sri Sai PG for Ladies,12.9073185,77.5914471,PG,"J.P. Nagar, Bengaluru",2.033557579966785,2.902239729356323,,14,853
3135,7060,Sai Kutir Pg,12.8975166,77.5863,PG,"J.P. Nagar, Bengaluru",3.1215156316538692,3.9685068863312374,,22,1299
3136,7061,Svns Elite Pg For Ladies,12.915819699999998,77.58703829999999,PG,"J.P. Nagar, Bengaluru",2.265052639250552,3.0694460610064755,,16,949
3137,7063,Shree Balaji Gents PG,12.906069300000002,77.5953922,PG,"J.P. Nagar, Bengaluru",1.754645956505645,2.609805922730684,,14,866
3138,7064,Anamika Ladies PG,12.8990223,77.58594740000001,PG,"J.P. Nagar, Bengaluru",3.043462760863731,3.8982548578145257,,21,1236
3139,7065,Sri venkataramana luxury's paying guest,12.911844,77.5948085,PG,"J.P. Nagar, Bengaluru",1.497503947441312,2.3603915384885332,,11,671
3140,7066,Maria PG,12.900951,77.58832579999999,PG,"J.P. Nagar, Bengaluru",2.7082231106005823,3.563767744338885,,20,1190
3141,7067,Amila Pg For Ladies,12.902627,77.5845316,PG,"J.P. Nagar, Bengaluru",2.9429234013873864,3.8104635129111775,,20,1197
3142,7068,New SVS luxury Pg for ladies,12.912362199999999,77.5868186,PG,"J.P. Nagar, Bengaluru",2.3250901899905334,3.167709967615034,,16,934
3143,7069,Sri Guru Nadha Men's PG,12.912533300000002,77.586386,PG,"J.P. Nagar, Bengaluru",2.3680454654240415,3.208412305660045,,18,1059
3144,7070,S S Comfort PG,12.913471699999999,77.5860598,PG,"J.P. Nagar, Bengaluru",2.3881818004259165,3.2191698566712694,,17,999
3145,7072,Nandini Pg,12.908517699999999,77.5934291,PG,"J.P. Nagar, Bengaluru",1.781203523104983,2.6500284808313435,,13,794
3146,7074,Nellore mess and pg,12.9040046,77.5867758,PG,"J.P. Nagar, Bengaluru",2.6556119894299695,3.5233237841574443,,18,1079
3147,7075,sri devi pg,12.9132119,77.5871745,PG,"J.P. Nagar, Bengaluru",2.2721109306862965,3.107593134785307,,16,944
3148,7076,Zayan Paying Guest,12.9059386,77.59742159999999,PG,"J.P. Nagar, Bengaluru",1.6004835592484334,2.442071786143678,,14,856
3149,7077,New Cozy Inn Boys Pg,12.9042629,77.58654250000001,PG,"J.P. Nagar, Bengaluru",2.663232813109808,3.531453556015837,,18,1076
3150,7078,Asha PG for Ladies,12.9067091,77.5904465,PG,"J.P. Nagar, Bengaluru",2.161213668100587,3.0298164832738577,,15,881
3151,7079,Srs Pg,12.901784800000001,77.5837195,PG,"J.P. Nagar, Bengaluru",3.066486682507435,3.9334446385617983,,20,1225
3152,7081,Om Sai Ram PG For Ladies,12.906846,77.5904598,PG,"J.P. Nagar, Bengaluru",2.1526740828427844,3.021393637001635,,15,874
3153,7082,Impana PG Accomadation For Ladies,12.912090199999998,77.5866434,PG,"J.P. Nagar, Bengaluru",2.3492589397577075,3.1938170035728652,,15,926
3154,7083,PG World,12.908931800000001,77.5906605,PG,"J.P. Nagar, Bengaluru",2.032573622117403,2.9002099927842937,,14,823
3155,7084,Blossoms PG,12.9151024,77.5951997,PG,"J.P. Nagar, Bengaluru",1.384343641765424,2.212800380650696,,11,643
3156,7085,Sri Sai PG for Gents,12.914637400000002,77.5869931,PG,"J.P. Nagar, Bengaluru",2.2752090786377734,3.0948213212290323,,16,989
3157,7089,Royal PG Home,12.9013641,77.59735490000001,PG,"J.P. Nagar, Bengaluru",1.9950187712137313,2.791205252660113,,16,971
3158,7090,Lakshmi Vilas And Amila PG FOR Ladies,12.902644300000002,77.5846311,PG,"J.P. Nagar, Bengaluru",2.932654988287875,3.8001386372867816,,20,1197
3159,7091,New pg for gents,12.902981500000001,77.5835872,PG,"J.P. Nagar, Bengaluru",3.0123892821320464,3.8809074072349956,,19,1165
3160,7092,PG@624 (Women's PG),12.905874,77.582587,PG,"J.P. Nagar, Bengaluru",2.9710876922397804,3.8381440478365785,,18,1094
3161,7094,GREEN TREE PAYING GUEST,12.905255300000002,77.5906685,PG,"J.P. Nagar, Bengaluru",2.223059214236758,3.088666702037136,,17,1011
3162,7095,sree pada ladies pg,12.907313199999999,77.5957907,PG,"J.P. Nagar, Bengaluru",1.635688081980558,2.4965333659200253,,12,724
3163,7096,Sri Sai Ram P.G For Ladies,12.9161506,77.5981222,PG,"J.P. Nagar, Bengaluru",1.0636855412047446,1.878484627565569,,9,528
3164,7098,Vinayaka Pg,12.9122955,77.5876876,PG,"J.P. Nagar, Bengaluru",2.2338125729279374,3.0786089457631887,,15,906
3165,7099,Unnathi Ladies Pg,12.9117886,77.5911332,PG,"J.P. Nagar, Bengaluru",1.8816163533358314,2.7372708848702705,,12,748
3166,7101,Skanda Ladies PG,12.9135204,77.58661579999999,PG,"J.P. Nagar, Bengaluru",2.3277070644160625,3.159126108388657,,17,1012
3167,7102,Sowmyanilaya Gents pg accomodation,12.91442,77.5865338,PG,"J.P. Nagar, Bengaluru",2.326627116457169,3.148127071374912,,16,986
3168,7104,PG Park,12.905869599999999,77.5908032,PG,"J.P. Nagar, Bengaluru",2.174468005690587,3.0414066986275228,,15,922
3169,7105,Dofort Boys And Girls PG (Colive Allowed),12.9024922,77.58299009999999,PG,"J.P. Nagar, Bengaluru",3.095366504074429,3.9637387938163102,,20,1177
3170,7107,Sri Sai Dham PG Accomodation,12.9025561,77.5869057,PG,"J.P. Nagar, Bengaluru",2.7285806160411545,3.593139955993181,,19,1135
3171,7108,Shirdi sai mansion pg,12.9126171,77.5923444,PG,"J.P. Nagar, Bengaluru",1.7322982457706824,2.5840394337091297,,12,697
3172,7109,SRI SAI SAMRUDDHI PG,12.9071175,77.5948926,PG,"J.P. Nagar, Bengaluru",1.7274099795050346,2.5902259903567035,,15,906
3173,7110,Shree Sumukha Luxurious Gents PG,12.915229199999999,77.5871599,PG,"J.P. Nagar, Bengaluru",2.253564369030576,3.066010706311614,,16,967
3174,7111,Shree Varasiddhi Luxurious Ladies PG,12.8983886,77.5961304,PG,"J.P. Nagar, Bengaluru",2.343467265065574,3.125231065908262,,18,1066
3175,7114,Sri venkateswara pg for ladies,12.905793699999998,77.58640129999999,PG,"J.P. Nagar, Bengaluru",2.597487677712675,3.466422094380927,,17,1031
3176,7115,Sri Sai Ram Ladies PG,12.9029896,77.583562,PG,"J.P. Nagar, Bengaluru",3.014348421579775,3.882883757678829,,19,1165
3177,7116,Shree Vaishnavi Gents PG,12.9136691,77.5859189,PG,"J.P. Nagar, Bengaluru",2.4008280884158224,3.2295786946728886,,17,1005
3178,7117,Krishnaa Mansion (Karnataka PG),12.9042666,77.58252759999999,PG,"J.P. Nagar, Bengaluru",3.049436759104369,3.918249653304606,,21,1247
3179,7118,Anamika PG for girls,12.9019465,77.5859065,PG,"J.P. Nagar, Bengaluru",2.8563136403483873,3.720903106483689,,19,1155
3180,7121,MANDARA COMFORTS,12.908949400000001,77.5906177,PG,"J.P. Nagar, Bengaluru",2.0360883454704246,2.9036513700309334,,14,842
3181,7123,Sri Sai comfort ladies pg,12.9126256,77.5863362,PG,"J.P. Nagar, Bengaluru",2.3717017202121577,3.211168170049943,,18,1061
3182,7125,New Janu PG,12.9149952,77.5939696,PG,"J.P. Nagar, Bengaluru",1.518185440139396,2.345476325181281,,13,764
3183,7126,Shri Sai Ram PG For Girls,12.906480300000002,77.5882575,PG,"J.P. Nagar, Bengaluru",2.3832873104406747,3.252263303661276,,16,957
3184,7127,PG Bangalore,12.9155183,77.5875391,PG,"J.P. Nagar, Bengaluru",2.211413702149336,3.0204804213917438,,16,960
3185,7128,Friends Ladies PG,12.9142946,77.5870213,PG,"J.P. Nagar, Bengaluru",2.2751052792198716,3.0987867487438994,,17,1003
3186,7130,SRINIVASA PG,12.899821099999999,77.5990799,PG,"J.P. Nagar, Bengaluru",2.043488774567915,2.798270911088462,,18,1062
3187,7131,Sri Vinayaka PG,12.9079504,77.5841351,PG,"J.P. Nagar, Bengaluru",2.7321319892557345,3.5955063633144797,,17,1008
3188,7132,Cloud 9 Ladies Pg (CloudNine),12.9051071,77.584828,PG,"J.P. Nagar, Bengaluru",2.784225307872906,3.6531397020549075,,18,1106
3189,7133,Swarnamba pg,12.9053925,77.5951056,PG,"J.P. Nagar, Bengaluru",1.8267010586142505,2.6788346160744707,,14,832
3190,7134,Sree Vaishnavi Luxurious GENTS PG (JAYNAGAR 5th Block),12.913765300000001,77.5862809,PG,"J.P. Nagar, Bengaluru",2.3606628589790724,3.188991134848143,,17,1030
3191,7135,Blue Sky Luxury Gents PG,12.9166694,77.586027,PG,"J.P. Nagar, Bengaluru",2.3755308601052185,3.1671019791991246,,16,982
3192,7137,Vinayaka Residency Girls%2FLadies PG in JP Nagar,12.897086999999999,77.5960799,PG,"J.P. Nagar, Bengaluru",2.4688336007970615,3.2391240162259227,,17,1037
3193,7138,Bangalore Men's PG,12.901025099999998,77.5861966,PG,"J.P. Nagar, Bengaluru",2.888100423312212,3.74952527071604,,20,1202
3194,7139,Sri Vinayaka Pg,12.9028526,77.58735659999999,PG,"J.P. Nagar, Bengaluru",2.669631677456984,3.534233570283784,,19,1116
3195,7140,MAHI LUXURY PG FOR GENT'S,12.9025075,77.589474,PG,"J.P. Nagar, Bengaluru",2.5039775257592747,3.3626562503112765,,18,1105
3196,7141,Sai Mukunda Luxurious Ladies PG Accomondation,12.8973856,77.59627579999999,PG,"J.P. Nagar, Bengaluru",2.4294310573018323,3.200002887084574,,17,1037
3197,7143,Green Tree Pg for Gents,12.9164955,77.58693819999999,PG,"J.P. Nagar, Bengaluru",2.276310875804482,3.070955202812575,,15,923
3198,7147,Harsha PG For Ladies,12.9071532,77.5903375,PG,"J.P. Nagar, Bengaluru",2.1484123619463342,3.017347221068425,,14,866
3199,7148,Sri Sai Pg For Women,12.9102465,77.57999090000001,PG,"J.P. Nagar, Bengaluru",3.0966284165244966,3.9433602675861157,,19,1167
3200,7149,Sri Balaji PG for Gents,12.9011578,77.5972584,PG,"J.P. Nagar, Bengaluru",2.0198073271752524,2.815049917534065,,16,961
3201,7150,Shree Balaji PG,12.9006343,77.5964728,PG,"J.P. Nagar, Bengaluru",2.1166162071320755,2.9159245974493575,,16,977
3202,7151,Narayana PG for Men,12.914271800000002,77.58912009999999,PG,"J.P. Nagar, Bengaluru",2.048802020602117,2.87624666700382,,14,853
3203,7152,Hananya Pg For Men,12.9170047,77.5965173,PG,"J.P. Nagar, Bengaluru",1.2421518485267977,2.0337355908207106,,12,704
3204,7154,Shree Varasiddhi Luxurious Gents PG,12.9140105,77.58654140000002,PG,"J.P. Nagar, Bengaluru",2.32978792988053,3.1559016201304906,,17,1000
3205,7155,Aishwarya PG,12.9150959,77.59457309999999,PG,"J.P. Nagar, Bengaluru",1.4521222430813212,2.2791964695728466,,11,631
3206,7156,Sri Sai Ranga PG for Ladies,12.9121655,77.59012170000001,PG,"J.P. Nagar, Bengaluru",1.9783508422221494,2.8290467627423688,,15,881
3207,7157,Shree Vigneshwara Luxurious Ladies PG,12.8975656,77.58620040000001,PG,"J.P. Nagar, Bengaluru",3.1260492360137473,3.9736475070939887,,22,1297
3208,7158,SRS PG,12.902364,77.5859579,PG,"J.P. Nagar, Bengaluru",2.8264012516148123,3.691912841867302,,19,1141
3209,7159,Padmavathi Paying Guest,12.9163088,77.5965814,PG,"J.P. Nagar, Bengaluru",1.230964206674617,2.0391350816095066,,10,571
3210,7160,Shree Nideshwara Luxurious Ladies PG,12.9160424,77.5865464,PG,"J.P. Nagar, Bengaluru",2.3182259217555927,3.119075166509451,,16,940
3211,7161,Svns elite pg for ladies,12.9078102,77.58727370000001,PG,"J.P. Nagar, Bengaluru",2.4194110168269423,3.2864460252460126,,16,937
3212,7162,S V PG For Gents,12.913345199999998,77.5879427,PG,"J.P. Nagar, Bengaluru",2.1876023525098156,3.023146005106626,,17,1007
3213,7163,Central PG,12.9107617,77.5912203,PG,"J.P. Nagar, Bengaluru",1.9045543906674702,2.766594105637877,,13,760
3214,7164,SREE SUBRAMANYESHWARA PG FOR GENTS,12.9150571,77.58703759999999,PG,"J.P. Nagar, Bengaluru",2.267656099619276,3.0821520975565826,,16,973
3215,7165,Avalon Bangalore PG,12.905242699999999,77.5972,PG,"J.P. Nagar, Bengaluru",1.6723565022989997,2.5093181312892643,,15,881
3216,7166,Sri Lakshmi PG Accomdation,12.907094,77.58661,PG,"J.P. Nagar, Bengaluru",2.5165673894930602,3.384402703422247,,16,973
3217,7167,Sri Sai ranga pg for ladies,12.911985000000001,77.590154,PG,"J.P. Nagar, Bengaluru",1.9794161897491886,2.831601301057533,,14,869
3218,7168,DVN Adigas PG,12.9019941,77.595745,PG,"J.P. Nagar, Bengaluru",2.04620278139288,2.86598258818306,,15,925
3219,7169,Sai PG for Women,12.907380400000001,77.59037959999999,PG,"J.P. Nagar, Bengaluru",2.132830749413131,3.0018087971510794,,14,861
3220,7171,Sri Sai PG forGents,12.901137199999999,77.5866003,PG,"J.P. Nagar, Bengaluru",2.845235128232628,3.706144861618196,,21,1253
3221,7172,Cloud 9 Mens Paying Guest Accommodation,12.9053797,77.58488759999999,PG,"J.P. Nagar, Bengaluru",2.7652800614139643,3.634086421291546,,18,1091
3222,7173,Slv pg for ladies,12.905671400000001,77.5882166,PG,"J.P. Nagar, Bengaluru",2.428665769948656,3.297381226853354,,16,988
3223,7174,Friends pg for ladies,12.9105211,77.59135390000002,PG,"J.P. Nagar, Bengaluru",1.8992695245707267,2.7626724496129462,,13,782
3224,7175,SHREE VIGNESHWARA LUXURIOUS LADIES PG,12.8975784,77.5862156,PG,"J.P. Nagar, Bengaluru",3.123872082180684,3.9714730037011514,,22,1298
3225,7176,SR PG,12.9138044,77.5860765,PG,"J.P. Nagar, Bengaluru",2.3822304269097616,3.2098214242630996,,17,1029
3226,7177,SHRUTHI PG FOR MEN,12.910961,77.6074284,PG,"J.P. Nagar, Bengaluru",0.5679971497883304,1.2667685119933132,,8,506
3227,7178,Sree anjaneya Gents pg,12.9055489,77.5900236,PG,"J.P. Nagar, Bengaluru",2.2652210297561255,3.13242878655548,,16,945
3228,7181,Classic Ladies Pg,12.904017800000002,77.5908852,PG,"J.P. Nagar, Bengaluru",2.281177617278409,3.1420805572085513,,16,970
3229,7183,Shree Vaishnavi Luxurious Gents PG,12.9118341,77.5811417,PG,"J.P. Nagar, Bengaluru",2.9415284169494056,3.7791559945254907,,18,1077
3230,7184,Reddy Pg Boys Hostel,12.910780800000001,77.5888023,PG,"J.P. Nagar, Bengaluru",2.1547829341412807,3.012476291811309,,14,847
3231,7185,Hustle Stays,12.896691800000001,77.586653,PG,"J.P. Nagar, Bengaluru",3.154714373240778,3.996205242792772,,20,1179
3232,7186,SRI RAM SAI LADIES PG,12.897743199999999,77.5962286,PG,"J.P. Nagar, Bengaluru",2.3982629404140297,3.1727637808456035,,18,1050
3233,7187,Oxfordcaps,12.9154305,77.5870455,PG,"J.P. Nagar, Bengaluru",2.2651665624004425,3.0748352691265826,,16,961
3234,7188,Arnold PG,12.9027868,77.588197,PG,"J.P. Nagar, Bengaluru",2.598156912554834,3.4610105440983983,,18,1096
3235,7189,SHREE NIDESHWARA ULTRA LUXURIOUS LADIES PG,12.9157033,77.5860389,PG,"J.P. Nagar, Bengaluru",2.3735355508076217,3.178518296909018,,16,976
3236,7190,S.L.V Ragigudda P.G For Ladies,12.9152571,77.59474509999998,PG,"J.P. Nagar, Bengaluru",1.4323218494797088,2.2571397694092856,,10,627
3237,7191,Shama Manzil Ladies PG Center,12.912906699999999,77.5799353,PG,"J.P. Nagar, Bengaluru",3.0547660770397447,3.8821180475468458,,18,1090
3238,7192,SHREE CHAMUNDESHWARI LUXURIOUS GENTS PG,12.9025504,77.587298,PG,"J.P. Nagar, Bengaluru",2.6935162136052258,3.5573887470175927,,19,1127
3239,7193,kokila smith pg,12.9123243,77.58752220000001,PG,"J.P. Nagar, Bengaluru",2.250835522820356,3.0950774092335354,,15,922
3240,7194,Sri Soumya Gents PG Jayanagar,12.9165714,77.59392940000001,PG,"J.P. Nagar, Bengaluru",1.5191698278511552,2.3182110949002523,,12,718
3241,7195,SRI BALAJI NEW PARADISE PG For Women,12.896083500000001,77.5952339,PG,"J.P. Nagar, Bengaluru",2.611917645569052,3.383552231945699,,18,1094
3242,7196,Sree Durga Gents Pg,12.9121212,77.58651929999999,PG,"J.P. Nagar, Bengaluru",2.3618334259562004,3.2059156789980534,,16,930
3243,7198,Sri Lakshmi pg for led,12.916504199999999,77.58593929999999,PG,"J.P. Nagar, Bengaluru",2.384568708208231,3.1784686318402806,,16,989
3244,7201,Swastik PG For Men Men and Boys,12.9052573,77.5841502,PG,"J.P. Nagar, Bengaluru",2.843401843115422,3.7120691997617117,,18,1108
3245,7202,Karnataka Paying Guest for MenS,12.9242157,77.5935522,PG,"J.P. Nagar, Bengaluru",1.8043266545229601,2.391922666310973,,13,807
3246,7204,SR Luxury Gents PG,12.913528900000001,77.585936,PG,"J.P. Nagar, Bengaluru",2.4007535637429767,3.2309630320798575,,17,1004
3247,7205,Girls pg,12.9178984,77.6053328,PG,"J.P. Nagar, Bengaluru",0.3493723056991399,1.074353018267036,,8,491
3248,7206,City Comforts Men's PG,12.912706,77.586446,PG,"J.P. Nagar, Bengaluru",2.358531752336848,3.197474721157608,,16,969
3249,7207,Sri meenakshi luxurious ladies pg,12.920350599999999,77.5864504,PG,"J.P. Nagar, Bengaluru",2.3773152080832127,3.1061232855488075,,16,939
3250,7208,Sri Vinayaka PG for Ladies (Pure - Veg),12.9053781,77.5951364,PG,"J.P. Nagar, Bengaluru",1.825201263873344,2.6770778520881993,,14,832
3251,7209,Zolo Heaven PG,12.9041913,77.60421740000001,PG,"J.P. Nagar, Bengaluru",1.3783236828750116,2.076091125878471,,11,684
3252,7210,Parashu pg,12.9025233,77.5868941,PG,"J.P. Nagar, Bengaluru",2.7316369015459645,3.5961290118717533,,19,1136
3253,7212,PG,12.9058746,77.5882562,PG,"J.P. Nagar, Bengaluru",2.4142224307016518,3.2830566623277804,,16,978
3254,7213,"Adiga Homes %7C Rent%2FBuy Plots, Flats %26 PG's",12.9113381,77.6020173,PG,"J.P. Nagar, Bengaluru",0.8279051793487533,1.686797502272604,,10,575
3255,7214,Sri Viniyaka PG for Gents,12.9002632,77.5990292,PG,"J.P. Nagar, Bengaluru",2.002865632986478,2.7633451196457774,,17,1028
3256,7217,Saranga Suites Pg For Gents,12.8995731,77.6027074,PG,"J.P. Nagar, Bengaluru",1.917268261107372,2.5964410768907826,,16,946
3257,7218,New Delux PG (Girls),12.913363499999999,77.6061729,PG,"J.P. Nagar, Bengaluru",0.35414903014109583,1.1874779379231717,,7,415
3258,7219,S.L.V Gents Pg,12.9150069,77.60022059999999,PG,"J.P. Nagar, Bengaluru",0.8441260703281128,1.6899930030353314,,8,490
3259,7220,Athidhi PG for Gents,12.9003689,77.5981907,PG,"J.P. Nagar, Bengaluru",2.0381561063634037,2.812579661679078,,17,996
3260,7221,Leela's PG,12.9028519,77.589019,PG,"J.P. Nagar, Bengaluru",2.521082933078808,3.38231579287403,,18,1074
3261,7222,Sai Sumuka Boys Hostel,12.9125194,77.5876275,PG,"J.P. Nagar, Bengaluru",2.235711437964945,3.078470979011627,,15,918
3262,7223,SRI SAI SRINIVAS DELUXE PG FOR GENTS,12.9165447,77.6013429,PG,"J.P. Nagar, Bengaluru",0.7167115981062036,1.5280018470870989,,7,433
3263,7224,Sannidhi Gents PG,12.9114007,77.5812459,PG,"J.P. Nagar, Bengaluru",2.938467654424945,3.7794363559578965,,18,1085
3264,7225,PG For Boys,12.9168341,77.60372679999999,PG,"J.P. Nagar, Bengaluru",0.4645438751109107,1.2691135475571387,,9,551
3265,7226,SLV HOMES PG,12.918155,77.5925175,PG,"J.P. Nagar, Bengaluru",1.6874495890700663,2.452290316048521,,13,760
3266,7227,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"J.P. Nagar, Bengaluru",0.754412531937329,1.596308288893863,,9,510
3267,7228,Prasadamath PG Accommodation for Badminton.,12.911919300000001,77.579288,PG,"J.P. Nagar, Bengaluru",3.138639046780929,3.973033079091463,,18,1099
3268,7229,SNS Boys Pg,12.8907926,77.59648370000001,PG,"J.P. Nagar, Bengaluru",3.0700740679976777,3.7816554420007806,,19,1162
3269,7233,Sharada PG (Boys),12.933005099999999,77.5844364,PG,"J.P. Nagar, Bengaluru",3.1690396789413433,3.6440076989392627,,21,1263
3270,7234,My Home pg for ladies,12.9253106,77.615337,PG,"J.P. Nagar, Bengaluru",1.3057136671122669,0.6402721865666752,,4,229
3271,7235,Gents Pg,12.933858099999998,77.5906339,PG,"J.P. Nagar, Bengaluru",2.7275304619155745,3.091694697747412,,17,1013
3272,7241,Sri Shiva Sai Balaji PG For Ladies And Gents,12.9249967,77.6145472,PG,"J.P. Nagar, Bengaluru",1.2264541996529872,0.6077885612377124,,4,231
3273,7244,Preethi Girls PG,12.9303174,77.58689140000001,PG,"J.P. Nagar, Bengaluru",2.7785793409148174,3.2828188300218613,,17,1034
3274,7246,SHREE DURGA LUXURIOUS LADIES PG (PURE VEG),12.9269246,77.5852523,PG,"J.P. Nagar, Bengaluru",2.739955917889159,3.3368036676300177,,18,1061
3275,7250,JP Nagar 2nd Phase Play Ground,12.9082385,77.58605290000001,PG,"J.P. Nagar, Bengaluru",2.5256122127718954,3.39029649047228,,16,941
3276,7251,Nellore Mess,12.904422,77.5864051,PG,"J.P. Nagar, Bengaluru",2.667591681007504,3.5360571768361826,,18,1071
3277,7252,Swamy Residency,12.907708099999999,77.59133270000001,PG,"J.P. Nagar, Bengaluru",2.024258923403838,2.893211252258203,,14,839
3278,7253,Neet Pg Neet Mds Neet Ss Foundation Course.,12.909952699999998,77.5932025,PG,"J.P. Nagar, Bengaluru",1.7346037457575414,2.602363970722809,,13,753
